ID,ID_nm,CODE,SD_nm_rev,ADD,SGG_cd_rev,SGG_nm_rev,HEMD_cd,HEMD_cd2,HEMD_nm,BEMD_cd,BEMD_nm,WGS_X_rev,WGS_Y_rev,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019,yr_2020
221901,,B,부산,부산 동구 충장대로 314 자성대부두,21030,동구,2617068000,2103068,범일5동,2617010300,좌천동,129.0562352,35.123487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
221902,,B,부산,부산 강서구 신항남로 416 부산신항다목적터미널,21120,강서구,2644058000,2112058,가덕도동,2644011900,성북동,128.8339511,35.0733709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
221903,,C,경남,경남 창원시 진해구 신항로 434 ,38115,창원시 진해구,4812965000,3811565,웅동2동,4812916300,안골동,128.7861563,35.0836959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238111,,A,경남,경남 창원시 마산회원구 회원동 11길 7 ,38114,창원시 마산회원구,4812751000,3811451,회원1동,4812710800,회원동,128.5741918,35.2182415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238112,,A,경남,경남 창원시 마산회원구 봉양로 148 ,38114,창원시 마산회원구,4812762000,3811462,봉암동,4812710300,봉암동,128.6026045,35.2177248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238113,,A,경남,경남 창원시 마산회원구 내서읍 광려로 8 ,38114,창원시 마산회원구,4812725000,3811411,내서읍,4812725028,내서읍 삼계리,128.5031055,35.2260936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238120,,A,울산,울산 동구 대송5길 10 대송동 주민센터 옥상,26030,동구,3117054000,2603054,대송동,3117010200,화정동,129.4183726,35.5031503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238121,,A,울산,울산 중구 새즈믄해거리 28,26010,중구,3111058500,2601067,중앙동,3111010600,성남동,129.3206743,35.5564269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
238121,,A,울산,울산 중구 만남의거리 14,26010,중구,3111058500,2601067,중앙동,3111010600,성남동,129.31995,35.55407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
238122,이전,A,울산,울산 남구 처용로 260-37 ,26020,남구,3114064000,2602064,선암동,3114011100,부곡동,129.3397497,35.496397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238123,,A,울산,울산 남구 부두로 9 ,26020,남구,3114067000,2602061,야음장생포동,3114011900,매암동,129.3660408,35.5149394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
238123,,A,울산,울산 남구 납도로 90,26020,남구,3114067000,2602061,야음장생포동,3114010700,여천동,129.3606946,35.5156127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
238124,,A,울산,울산 남구 수암로 170 ,26020,남구,3114062500,2602062,대현동,3114010800,야음동,129.3260309,35.5260573,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238125,,A,울산,울산 남구 삼산중로 131번길 36 ,26020,남구,3114057000,2602057,삼산동,3114010600,삼산동,129.3319472,35.5444688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238126,,B,울산,울산 남구 문수로 436,26020,남구,3114052000,2602052,신정2동,3114010400,신정동,129.301,35.5332,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238126,,B,울산,울산 울산 남구 신정동 1127-2,26020,남구,3114052000,2602052,신정2동,3114010400,신정동,129.3065679,35.53266,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238127,,A,울산,울산 남구 봉월로 20번길 9 ,26020,남구,3114052000,2602052,신정2동,3114010400,신정동,129.3078132,35.5346564,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
238127,이전,A,울산,울산 울산 남구 신정동 646-4 ,26020,남구,3114051000,2602051,신정1동,3114010400,신정동,129.3112454,35.5389003,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
238128,,A,울산,울산 울주군 온산읍 명봉거남로 2 ,26310,울주군,3171025000,2631011,온산읍,3171025032,온산읍 덕신리,129.3143765,35.4346475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238129,,A,울산,울산 남구 대학로 147번길 38 ,26020,남구,3114059500,2602059,무거동,3114010100,무거동,129.260698,35.5509491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238130,,A,울산,울산 북구 염포로 290-1 ,26040,북구,3120056000,2604056,효문동,3120012300,효문동,129.3712175,35.5593777,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238131,,A,경남,경남 진주시 비봉로 85번길 12 ,38030,진주시,4817059500,3803075,상봉동,4817011400,상봉동,128.0780375,35.1982771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238132,,A,경남,경남 진주시 진주대로 1052 ,38030,진주시,4817056500,3803074,중앙동,4817010900,대안동,128.0845009,35.1935132,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238133,,A,경남,경남 진주시 동진로 279 ,38030,진주시,4817067300,3803077,상대동,4817011900,상대동,128.1220265,35.1807529,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
238133,,A,경남,경남 경남 진주시 상평동 55-19 ,38030,진주시,4817068000,3803065,상평동,4817012100,상평동,128.1223603,35.1763356,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
238134,,A,경남,경남 진주시 정촌면 예하리 1340,38030,진주시,4817032000,3803032,정촌면,4817032025,정촌면 예하리,128.1008116,35.1252708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238141,,A,경남,경남 창원시 의창구 우곡로 101번길 28 ,38111,창원시 의창구,4812153000,3811153,명곡동,4812112400,명서동,128.6417456,35.2433761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238142,,A,경남,경남 창원시 성산구 공단로 303,38112,창원시 성산구,4812357000,3811257,웅남동,4812312900,웅남동,128.6579077,35.2133355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238143,,A,경남,경남 창원시 성산구 외리로14번길 18 ,38112,창원시 성산구,4812356000,3811256,성주동,4812312800,성주동,128.7110457,35.1993968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
238143,,A,경남,경남 창원시 성산구 성산패총로 170,38112,창원시 성산구,4812355000,3811255,가음정동,4812310300,가음정동,128.6842257,35.2056359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
238144,,A,경남,경남 창원시 의창구 용지로 239번길 19-4 ,38111,창원시 의창구,4812351500,3811258,용지동,4812313500,용호동,128.6841838,35.2359775,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238145,,B,경남,경남 창원시 의창구 원이대로 450,38111,창원시 의창구,4812152000,3811152,팔룡동,4812111100,두대동,128.665513,35.2327464,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
238146,,A,경남,경남 창원시 성산구 창이대로 706번길 16-23 ,38112,창원시 성산구,4812354000,3811254,사파동,4812313000,사파동,128.6982352,35.2218083,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
238151,,A,경남,경남 창원시 진해구 경화로 16번길 31 ,38115,창원시 진해구,4812957000,3811557,병암동,4812913900,경화동,128.6895635,35.1549641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238152,,A,경남,경남 창원시 마산합포구 월영동16길 22 ,38113,창원시 마산합포구,4812553000,3811353,월영동,4812515800,해운동,128.562932,35.183103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
238161,이전,A,경남,경남 하동군 하동읍 군청로 23,38360,하동군,4885025000,3836011,하동읍,4885025021,하동읍 읍내리,127.7517474,35.067393,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238181,이전,A,경남,경남 김해시 호계로 517번길 8,38070,김해시,4825051000,3807051,동상동,4825010100,동상동,128.8835443,35.2368228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238182,,A,경남,경남 김해시 활천로 303 ,38070,김해시,4825059000,3807059,삼안동,4825011900,삼방동,128.9118412,35.2442657,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238183,,A,경남,경남 김해시 장유면 능동로 149 ,38070,김해시,4825061000,3807061,장유1동,4825012500,부곡동,128.8072627,35.2022911,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
238184,,A,경남,경남 김해시 진영읍 김해대로 365번길 6-24 ,38070,김해시,4825025000,3807011,진영읍,4825025026,진영읍 진영리,128.7310822,35.3077611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
238191,,C,경남,경남 거제시 남부면 저구리 산 116,38090,거제시,4831033000,3809033,남부면,4831033022,남부면 저구리,128.5872732,34.7100933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238201,,A,경남,경남 거제시 아주로 3길 7,38090,거제시,4831054000,3809054,아주동,4831010500,아주동,128.692041,34.8658135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
238201,,A,경남,경남 거제시 아주로 3길 25,38090,거제시,4831054000,3809054,아주동,4831010500,아주동,128.6909162,34.8647111,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
238203,,A,경남,경남 거제시 계룡로 125 ,38090,거제시,4831058000,3809058,고현동,4831010900,고현동,128.6210835,34.8807732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238211,,A,경남,경남 사천시 사천읍 읍내로 52 ,38060,사천시,4824025000,3806011,사천읍,4824025023,사천읍 평화리,128.0911199,35.0827662,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
238212,이전,A,경남,경남 사천시 향촌5길 28,38060,사천시,4824057000,3806057,향촌동,4824011600,향촌동,128.0940309,34.9339237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238241,이전,C,경남,경남 창원시 의창구 대산면 갈전로99번길 100,38111,창원시 의창구,4812132000,3811132,대산면,4812132000,대산면,128.6764177,35.3722402,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
238361,,A,경남,경남 양산시 북안남5길 21 ,38100,양산시,4833051000,3810058,중앙동,4833010400,북부동,129.0411472,35.3459604,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238362,,A,경남,경남 양산시 삼호9길 11,38100,양산시,4833054000,3810054,서창동,4833011400,삼호동,129.1720264,35.414382,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238363,,A,경남,경남 양산시 물금읍 황산로 384 ,38100,양산시,4833025300,3810012,물금읍,4833025321,물금읍 물금리,128.9872922,35.3103485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238371,이전,A,울산,울산 울주군 온산읍 산암로 94,26310,울주군,3171025000,2631011,온산읍,3171025028,온산읍 대정리,129.3407118,35.4355207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238372,,A,울산,울산 울주군 온산읍 원산리 891,26310,울주군,3171025000,2631011,온산읍,3171025031,온산읍 원산리,129.3465164,35.4190341,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238373,,A,울산,울산 울주군 청량면 신덕하3길 5 ,26310,울주군,3171026200,2631015,청량읍,3171026223,청량읍 상남리,129.3060933,35.4931517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238374,,A,울산,울산 북구 호수중앙로 14,26040,북구,3120051000,2604051,농소1동,3120010100,창평동,129.3587711,35.6217799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238374,이전,A,울산,울산 북구 호계7길 13,26040,북구,3120051000,2604051,농소1동,3120010200,호계동,129.3551375,35.6255882,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238375,,A,울산,울산 울주군 삼남면 서향교1길 67-12 ,26310,울주군,3171039000,,삼남면,3171026521,삼남읍 교동리,129.1137405,35.5583629,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
238376,,A,울산,울산 중구 종가로 560,26010,중구,3111064000,2601064,약사동,3111011700,약사동,129.3358292,35.5737271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
238377,,A,울산,울산 울주군 웅촌면 새초천길 12,26310,울주군,3171034000,2631034,웅촌면,3171034023,웅촌면 곡천리,129.2085031,35.4615137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238378,,A,울산,울산 울주군 범서읍 당앞로 14-50,26310,울주군,3171025900,2631014,범서읍,3171025922,범서읍 천상리,129.2234504,35.5703415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238379,,B,울산,울산 중구 태화동 310,26010,중구,3111061000,2601061,다운동,3111011100,태화동,129.2814557,35.5579678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238381,,A,울산,울산 동구 진성4길 45 ,26030,동구,3117056000,2603061,전하2동,3117010400,전하동,129.4266298,35.5088572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
238401,,A,경남,경남 밀양시 중앙로 346,38080,밀양시,4827051000,3808051,내일동,4827010100,내일동,128.7542104,35.4936723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
238411,,A,경남,경남 통영시 안개4길 53,38050,통영시,4822070000,3805056,무전동,4822011100,무전동,128.4324218,34.8572688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
238421,,A,경남,경남 고성군 고성읍 중앙로 35,38340,고성군,4882025000,3834011,고성읍,4882025021,고성읍 성내리,128.3242415,34.974436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
238431,,A,경남,경남 거창군 거창읍 거열로 90,38390,거창군,4888025000,3839011,거창읍,4888025021,거창읍 상림리,127.9038229,35.6879295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
238441,,A,경남,경남 함안군 가야읍 함안대로 505,38320,함안군,4873025000,3832011,가야읍,4873025021,가야읍 말산리,128.4083232,35.2721884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
238451,,A,경남,경남 함양군 함양읍 고운로 35,38380,함양군,4887025000,3838011,함양읍,4887025021,함양읍 운림리,127.7252327,35.5205767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
238461,,A,경남,경남 남해군 남해읍 남해대로 2745,38350,남해군,4884025000,3835011,남해읍,4884025023,남해읍 남변리,127.8994934,34.8320963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
238471,,A,경남,경남 산청군 산청읍 산엔청로 6,38370,산청군,4886025000,3837011,산청읍,4886025022,산청읍 옥산리,127.8740989,35.4149824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
238481,,C,경남,경남 거창군 남상면 인평길 36,38390,거창군,4888037000,3839037,남상면,4888037021,남상면 무촌리,127.9102813,35.6430106,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238491,,A,경남,경남 경남 의령군 의령읍 의병로8길 44,38310,의령군,4872025000,3831011,의령읍,4872025021,의령읍 서동리,128.256499,35.315549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
238501,,A,경남,경남 창녕군 창녕읍 우포2로 1189-35,38330,창녕군,4874025000,3833011,창녕읍,4874025022,창녕읍 교리,128.4904015,35.5435899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
238511,,A,경남,경남 합천군 합천읍 중앙로 61,38400,합천군,4889025000,3840011,합천읍,4889025021,합천읍 합천리,128.1579535,35.5659634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
238901,,C,경남,경남 창원시 성산구 적현로 424 ,38112,창원시 성산구,4812357000,3811257,웅남동,4812312100,귀곡동,128.5935,35.1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238902,,C,울산,울산 남구 매암로 96,26020,남구,3114067000,2602061,야음장생포동,3114011900,매암동,129.38452,35.51571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
324115,,A,광주,광주 동구 서남로 1 ,24010,동구,2911065500,2401064,서남동,2911011800,서석동,126.9231745,35.1458766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324121,,A,광주,광주 서구 농성1동 상무대로 1165,24020,서구,2914065000,2402054,농성1동,2914010600,농성동,126.888757,35.1549493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
324121,,A,광주,광주 서구 상무대로 1189번길 23,24020,서구,2914065000,2402054,농성1동,2914010600,농성동,126.8896993,35.1566796,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
324121,,A,광주,광주 서구 농성동 269-6,24020,서구,2914065000,2402054,농성1동,2914010600,농성동,126.8887782,35.1533901,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324123,,B,광주,광주 서구 치평동 1242,24020,서구,2914074500,2402066,치평동,2914012000,치평동,126.8528,35.1514,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324124,,A,광주,광주 남구 덕남길 7 ,24030,남구,2915571000,2403066,효덕동,2915510700,노대동,126.8970659,35.1003831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
324125,,A,광주,광주 서구 유촌동 719-2,24020,서구,2914074000,2402057,유덕동,2914011600,유촌동,126.8444272,35.16198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
324133,,A,광주,광주 북구 군왕로 141번길 6,24040,북구,2917066200,2404068,두암2동,2917011400,두암동,126.9325911,35.1743807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324134,,B,광주,광주 북구 운암1동 99 프린스호텔 건너편 인도,24040,북구,2917060100,2404058,운암1동,2917010900,운암동,126.878421629534,35.1770038456814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324135,,A,광주,광주 북구 첨단과기로 333,24040,북구,2917069500,2404081,건국동,2917014000,대촌동,126.8615859,35.229457,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324136,,A,광주,광주 북구 모룡대길 68,24040,북구,2917066900,2404078,일곡동,2917012700,일곡동,126.8926294,35.2182164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
324141,,A,광주,광주 광산구 광산로 70 ,24050,광산구,2920051500,2405051,송정1동,2920010100,송정동,126.7987821,35.1407413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324142,,A,광주,광주 광산구 하남산단6번로 107,24050,광산구,2920064000,2405063,하남동,2920020200,오선동,126.8074428,35.2044456,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324143,,A,광주,광주 광산구 우산동1026-2,24050,광산구,2920058000,2405058,우산동,2920010900,우산동,126.8100583,35.1576271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
324148,,A,광주,광주 광산구 평동산단로 184-1,24050,광산구,2920067000,2405066,평동,2920014600,월전동,126.7692582,35.1236254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
324155,,A,광주,광주 남구 회서로21번가길 13 ,24030,남구,2915569000,2403064,주월1동,2915510600,주월동,126.893327,35.1319337,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335115,이전,A,전북,전북 전주시 완산구 물왕멀3길 29,35011,전주시 완산구,4511160500,3501176,노송동,4511114700,서노송동,127.148061,35.8286327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
335115,,A,전북,전북 전주시 완산구 태평3길 43-17,35011,전주시 완산구,4511151000,3501174,중앙동,4511111900,태평동,127.1406238,35.8234784,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
335115,,A,전북,전북 전주시 완산구 경원동1가 104-21,35011,전주시 완산구,4511153000,3501175,풍남동,4511110500,경원동1가,127.1465496,35.8168059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336111,,A,전남,전남 목포시 동부로31번길20 ,36010,목포시,4611051000,3601051,용당1동,4611010100,용당동,126.3917259,34.8059228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336112,,A,전남,전남 목포시 삼향천로 28 ,36010,목포시,4611080000,3601076,부흥동,4611016400,옥암동,126.4345291,34.8042997,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
336121,,A,전남,전남 여수시 서교1길 28-1,36020,여수시,4613063500,3602056,서강동,4613011300,서교동,127.7259376,34.7413014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336121,폐쇄,A,전남,전남 여수시 좌수영로 69,36020,여수시,4613062500,3602055,광림동,4613011200,광무동,127.7279175,34.7469672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
336122,,A,전남,전남 여수시 상암3길 13 ,36020,여수시,4613082000,3602069,삼일동,4613015000,상암동,127.7313335,34.8252513,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
336124,,A,전남,전남 여수시 월내동 1392,36020,여수시,4613082000,3602069,삼일동,4613014600,월내동,127.729030288366,34.8533819147253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336125,,A,전남,전남 여수시 여문1로 71,36020,여수시,4613071000,3602061,문수동,4613012000,문수동,127.7027375,34.7545801,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336127,이전,A,전남,전남 여수시 무선로 190,36020,여수시,4613080000,3602067,여천동,4613013500,선원동,127.6524298,34.7774801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
336127,,A,전남,전남 여수시 주삼동 812-2,36020,여수시,4613081000,3602068,주삼동,4613013800,주삼동,127.6537964,34.7877159,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
336128,,A,전남,전남 여수시 덕충안길 95 만덕동,36020,여수시,4613076500,3602064,만덕동,4613012600,덕충동,127.7465188,34.7536154,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
336131,,A,전남,전남 순천시 장명로 30,36030,순천시,4615061000,3603061,장천동,4615011900,장천동,127.48895,34.9511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336132,,A,전남,전남 순천시 연향번영길 54,36030,순천시,4615057000,3603057,덕연동,4615011400,연향동,127.518575,34.9471142,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
336133,,A,전남,전남 순천시 순천만길 513-25,36030,순천시,4615063500,3603063,도사동,4615013100,대대동,127.5091088,34.8857858,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
336134,이전,A,전남,전남 순천시 해룡면 호두길 127,36030,순천시,4615031000,3603037,해룡면,4615031030,해룡면 호두리,127.5729466,34.8936803,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
336135,,A,전남,전남 순천시 해룡면 매안로 162,36030,순천시,4615031000,3603037,해룡면,4615031022,해룡면 신대리,127.5481925,34.9366178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336141,,A,전남,전남 나주시 빛가람로 719,36040,나주시,4617062000,3604061,빛가람동,4617013400,빛가람동,126.7902801,35.0217464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336151,,A,전남,전남 담양군 담양읍 추성로 1371,36310,담양군,4671025000,3631011,담양읍,4671025024,담양읍 객사리,126.9881749,35.3210253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336161,이전,A,전남,전남 장성군 장성읍 영천로 211,36450,장성군,4688025000,3645011,장성읍,4688025024,장성읍 영천리,126.7853567,35.3032581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336221,,A,전남,전남 여수시 화양면 평촌길 2-6,36020,여수시,4613033000,3602033,화양면,4613033026,화양면 화동리,127.5973832,34.6857366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336222,이전,A,전남,전남 여수시 율촌면 동산개길 2,36020,여수시,4613032000,3602032,율촌면,4613032021,율촌면 조화리,127.5788922,34.882045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336223,,A,전남,전남 여수시 상암로 601-1,36020,여수시,4613082000,3602069,삼일동,4613015000,상암동,127.7315646,34.8247831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336352,,A,전남,전남 광양시 중마중앙로 109,36060,광양시,4623053000,3606053,중마동,4623010600,중동,127.6976585,34.9399303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336353,,A,전남,전남 광양시 태인길 376,36060,광양시,4623057000,3606055,태인동,4623010900,태인동,127.756801,34.9418209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336354,,A,전남,전남 광양시 진상면 신시길 227,36060,광양시,4623034000,3606034,진상면,4623034022,진상면 섬거리,127.7196306,35.0199878,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336355,,A,전남,전남 광양시 광양읍 인덕로 1100,36060,광양시,4623025000,3606011,광양읍,4623025023,광양읍 칠성리,127.58229,34.9808,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336361,,A,전남,전남 해남군 해남읍 남부순환로 114,36400,해남군,4682025000,3640011,해남읍,4682025024,해남읍 고도리,126.5990147,34.5654829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
336441,이전,A,전남,전남 영암군 삼호읍 나불로 192,36410,영암군,4683025300,3641012,삼호읍,4683025330,삼호읍 나불리,126.4390603,34.7668155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336442,,A,전남,전남 영암군 영암읍 역리 119,36410,영암군,4683025000,3641011,영암읍,4683025026,영암읍 역리,126.7005943,34.8072155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
336451,이전,C,전남,전남 화순군 백아면 송단길 370-99,36370,화순군,4679039500,3637043,백아면,4679039527,백아면 송단리,127.1750279,35.1769505,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336452,,A,전남,전남 화순군 화순읍 동헌길 9-24,36370,화순군,4679025000,3637011,화순읍,4679025025,화순읍 훈리,126.9858919,35.0652918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
